AccountID,CustomerID,BranchID,AccountType,Balance,OpenDate,Status
6723708747,5418,125,Credit,5039.12,2026-03-25,Active
4388591405,5415,854,Checking,21770.97,2024-11-22,Closed
5392121964,2909,854,Credit,20455.81,2025-06-19,Active
3639533288,2583,328,Checking,47652.99,2024-03-09,Active
7515051879,6849,323,Credit,13645.78,2024-08-22,Active
20521113,3742,130,Checking,26023.01,2023-11-16,Active
6204349577,1623,881,Credit,18866.24,2025-06-27,Active
193856450,6582,859,Savings,9130.31,2023-07-15,Active
4272861294,6834,194,Checking,42240.13,2022-06-16,Active
7415625666,1570,384,Savings,25748.57,2025-01-12,Active
4468270181,6223,559,Savings,23287.19,2025-12-14,Active
9272434584,9525,125,Credit,29319.05,2025-11-21,Closed
692900833,2650,754,Savings,31399.03,2026-04-02,Suspended
7696707122,5967,325,Checking,4412.86,2022-09-26,Active
9475267106,7044,204,Credit,16149.0,2025-07-17,Active
2573578126,1374,303,Credit,3556.55,2026-03-02,Active
8004938225,2471,214,Credit,4681.89,2024-07-07,Closed
6857163699,3858,765,Savings,23435.23,2025-01-06,Active
6060403453,8790,125,Credit,27160.52,2026-03-15,Closed
8554663532,3764,704,Savings,22830.03,2026-03-18,Active
3122607418,7379,467,Credit,46723.57,2025-04-23,Active
7305101915,3348,381,Credit,17398.99,2023-02-14,Active
4908611606,3112,303,Savings,23677.42,2022-04-26,Active
7714168682,5513,703,Savings,26101.21,2025-08-11,Active
1973926720,7719,881,Checking,32781.19,2024-12-09,Active
1390764362,4837,323,Checking,11200.22,2026-04-01,Active
1723579531,2539,658,Savings,37762.63,2024-05-02,Active
6337069182,2409,877,Checking,49019.23,2024-06-10,Active
3009225996,1786,350,Credit,35747.24,2023-09-03,Active
3971661385,8220,444,Savings,9403.1,2024-12-10,Active
3407059408,3903,559,Savings,30239.33,2022-09-11,Active
1260646510,8843,818,Credit,8829.96,2023-02-26,Active
3867102202,9942,529,Credit,8468.66,2025-08-21,Active
7224467202,2497,703,Checking,25720.85,2026-01-27,Active
6417551985,9659,448,Savings,33670.5,2024-09-05,Active
4929159818,319,859,Checking,49305.12,2026-01-03,Active
1880416297,3693,384,Checking,5093.12,2024-06-19,Active
8080321586,9229,854,Savings,31644.14,2026-04-16,Active
2013107624,3423,658,Checking,8567.52,2024-11-28,Active
1846726322,9373,877,Savings,29361.52,2025-04-30,Active
8407334115,2520,559,Credit,15312.31,2023-08-28,Closed
1269718385,3726,925,Checking,38872.88,2025-08-01,Active
1969324878,8640,189,Credit,43384.48,2024-08-03,Active
3937514961,692,833,Credit,37207.48,2025-01-20,Active
9494709069,4281,125,Checking,37525.87,2022-09-18,Active
7384292702,6309,189,Credit,11047.58,2025-03-29,Active
1707847700,3876,754,Checking,30457.59,2026-04-04,Active
3713467995,9335,854,Credit,2227.75,2025-05-05,Suspended
148801663,3105,467,Checking,32723.22,2025-08-17,Active
5788502468,5077,204,Checking,27184.39,2023-08-01,Active
4083461676,1551,990,Credit,37360.34,2025-12-03,Active
4257668567,3680,854,Savings,46371.1,2026-02-14,Closed
4581636795,5559,754,Credit,28763.55,2025-11-14,Active
6103181875,4817,833,Credit,33379.44,2026-01-26,Active
4836608574,5897,127,Savings,29699.3,2025-01-23,Active
5509411197,3508,658,Savings,42578.09,2025-07-06,Active
2200624628,4017,242,Credit,17148.97,2024-01-18,Active
2929396778,4926,529,Credit,24039.88,2025-03-13,Active
2664402075,4029,204,Savings,10249.1,2025-04-06,Active
4756673603,9567,263,Credit,47989.16,2024-05-31,Active
8730871840,3940,858,Checking,32421.75,2023-06-09,Active
277741910,1483,204,Checking,48078.97,2024-01-07,Active
8716686426,149,130,Checking,23743.8,2025-09-21,Active
2024066204,5735,214,Credit,14169.89,2023-05-25,Active
3715737153,7572,854,Savings,49903.16,2025-11-23,Active
2886282402,7394,323,Credit,2284.66,2025-06-29,Active
5943710665,7232,990,Checking,24266.21,2024-12-29,Active
5682119931,1631,325,Credit,48620.27,2024-02-23,Active
1392951701,4705,204,Checking,32767.75,2025-04-12,Active
2726981610,7958,132,Checking,49619.54,2025-12-13,Active
9263266180,1192,259,Savings,40390.4,2025-04-15,Active
9079214337,8346,323,Checking,18348.93,2025-05-11,Active
1192029389,9162,350,Savings,17040.88,2026-02-01,Active
9550562347,7916,990,Savings,3925.41,2024-10-13,Active
4609696634,7815,132,Credit,24647.46,2025-01-05,Closed
2858427236,5588,189,Checking,19205.86,2025-03-20,Active
291121224,7658,263,Savings,2231.92,2025-05-19,Active
5724896431,9337,263,Credit,36231.06,2023-07-28,Active
802260865,5524,195,Checking,12448.66,2025-08-14,Closed
7758666830,9028,263,Checking,44134.34,2026-02-10,Active
5947883363,7435,617,Checking,39649.2,2024-04-20,Closed
1598972267,6651,990,Credit,47853.17,2026-01-18,Active
4768330844,5025,833,Checking,34683.83,2024-10-22,Active
4424556651,5193,130,Savings,42759.79,2026-04-12,Active
2137716709,7973,467,Savings,15973.29,2024-11-28,Active
9261837218,8444,189,Credit,33327.07,2024-10-22,Active
8745059789,1530,716,Savings,895.38,2024-11-26,Closed
6578183142,6900,323,Savings,45027.32,2026-02-11,Active
1242507300,5815,303,Savings,9296.03,2026-02-11,Suspended
3317605387,8301,338,Savings,13861.0,2024-12-20,Closed
8305036473,3610,194,Savings,38708.22,2024-06-18,Active
1714413545,4598,877,Checking,23909.77,2024-08-13,Suspended
1850639511,7935,877,Checking,34692.41,2025-05-16,Active
5098496804,7764,489,Credit,21540.46,2026-01-20,Active
1485364966,3329,703,Credit,47074.45,2025-03-28,Suspended
4670315225,9532,328,Savings,29086.96,2025-06-01,Active
1560067899,5993,818,Credit,42463.24,2026-04-24,Active
5157208340,2364,990,Credit,15187.13,2026-04-24,Active
6532567194,4091,444,Checking,16895.13,2025-06-05,Suspended
935785730,1451,467,Credit,21098.35,2023-11-16,Active
5144879132,4239,529,Savings,40720.41,2023-07-29,Closed
2776119577,872,106,Checking,35572.89,2023-11-03,Active
6410294683,7464,674,Savings,5294.88,2025-01-18,Active
685062777,996,814,Credit,1282.35,2025-10-21,Active
8323292036,1834,263,Checking,30247.42,2025-08-16,Active
3278323723,360,350,Savings,15883.59,2025-06-10,Active
9780635488,7090,854,Savings,45864.97,2024-12-05,Active
4625444111,5052,754,Checking,30901.77,2023-12-31,Active
1440473181,2096,854,Savings,22972.47,2023-06-18,Active
3489265160,4973,704,Checking,17669.75,2026-03-06,Active
7691708108,6836,320,Credit,40855.9,2026-04-04,Active
1931241424,8820,859,Credit,7214.04,2026-04-24,Active
4250145142,958,214,Savings,23320.53,2025-10-15,Active
9748594734,8235,195,Savings,10106.64,2025-11-07,Closed
464459814,5515,617,Savings,12735.89,2026-04-18,Active
7389668356,6409,754,Credit,26666.42,2022-11-29,Closed
6593823107,7330,127,Credit,23149.01,2023-08-25,Active
7122326953,1920,259,Checking,47506.58,2023-06-19,Active
9887189820,691,130,Savings,30033.83,2025-06-15,Closed
3476764605,9514,467,Credit,2279.52,2025-08-31,Active
2213310170,6108,384,Savings,25900.4,2025-07-01,Active
2583310753,2130,127,Credit,42274.41,2022-05-10,Active
3125998317,3031,467,Credit,2958.86,2026-04-09,Active
3657926217,3058,529,Checking,16420.63,2025-11-24,Active
4346158726,2005,448,Checking,13895.35,2026-03-04,Active
8769466392,9278,617,Checking,38378.49,2025-09-27,Active
1150066450,7255,658,Checking,11555.59,2025-03-07,Active
5225387716,1450,617,Savings,7005.01,2024-01-03,Active
8733091610,2156,384,Savings,20616.47,2024-12-30,Active
3836197625,9888,125,Checking,9773.11,2025-07-08,Active
5245684617,6206,990,Checking,27656.42,2026-01-03,Active
7118011741,8690,194,Checking,27404.69,2025-09-08,Closed
2535314718,9308,529,Checking,24940.39,2023-08-11,Active
4129312557,8050,792,Checking,17216.71,2026-02-23,Closed
294150293,9725,350,Credit,24766.29,2025-10-13,Active
7308554033,554,928,Savings,11581.05,2026-03-26,Active
5598321041,8150,529,Credit,19967.21,2025-12-11,Active
3821268215,9215,132,Credit,9488.38,2025-10-26,Active
322493391,4703,814,Checking,30614.97,2024-02-17,Active
8184994933,8894,489,Savings,40518.19,2026-02-08,Active
7857471107,4114,532,Savings,20857.8,2024-05-06,Active
9209211582,5311,559,Checking,14273.05,2023-01-19,Active
9230023948,6029,704,Savings,21247.2,2025-05-31,Active
3710637160,1185,303,Savings,8921.85,2025-12-11,Active
3338588533,7143,532,Savings,19960.93,2022-09-20,Active
7768418007,159,320,Credit,27294.55,2025-12-10,Active
7899284999,9280,384,Savings,1304.63,2024-11-14,Active
7406158052,6826,532,Credit,40306.95,2026-03-11,Active
5034402518,580,338,Savings,35686.36,2021-10-30,Active
638384385,9593,204,Savings,27604.43,2025-04-29,Active
962467541,4411,703,Checking,23674.09,2024-06-26,Active
7495091946,6516,859,Savings,35351.3,2024-02-12,Active
7244959032,4692,125,Credit,10692.04,2026-01-06,Closed
3743935743,1342,877,Credit,17591.46,2025-05-05,Active
5973196201,15,263,Savings,14697.95,2026-02-09,Active
2713209940,5956,854,Savings,26062.95,2023-10-26,Active
4392461306,3148,259,Checking,4141.7,2026-03-03,Active
6973402068,273,303,Savings,15827.99,2025-04-17,Active
1302261317,9741,194,Savings,20440.0,2026-04-22,Suspended
5996173479,4523,754,Checking,11350.17,2025-11-08,Closed
4726297847,5565,925,Credit,47817.93,2024-11-26,Closed
1510581288,4305,833,Credit,44859.36,2026-02-28,Active
1656222032,212,881,Credit,36824.15,2025-11-26,Active
8063834465,2246,204,Credit,46115.79,2025-07-16,Active
971134499,7878,195,Credit,39706.93,2026-03-17,Active
4278541018,3672,833,Checking,47125.09,2023-09-07,Active
6396054408,2708,338,Credit,31229.62,2025-01-04,Active
5095331206,1377,328,Savings,35394.22,2022-10-23,Active
3833689545,6164,384,Credit,47176.71,2025-09-22,Active
7641948398,861,754,Credit,334.39,2025-11-30,Active
5374272944,4665,529,Credit,46753.67,2024-07-02,Active
1704504090,9999,381,Checking,1853.63,2026-01-14,Active
3203489109,1769,381,Checking,42578.18,2025-02-03,Active
2164660460,2399,384,Checking,43545.66,2026-01-08,Active
5348953005,5705,127,Credit,19622.6,2021-12-15,Active
2225128803,9730,444,Credit,32843.16,2026-03-12,Active
9755138830,3794,877,Credit,40647.79,2024-05-07,Active
3609487344,7463,754,Credit,37274.75,2026-04-23,Active
6573020806,622,323,Credit,7146.47,2025-01-09,Active
2190202048,5385,833,Checking,32847.69,2025-11-19,Active
738668338,9224,877,Savings,34734.71,2026-03-16,Closed
6923111694,5951,132,Savings,33607.6,2026-02-05,Active
842434367,8859,189,Savings,31121.96,2024-10-14,Closed
6862937715,4746,130,Savings,6471.72,2026-03-04,Active
6264141044,2153,881,Checking,42888.93,2025-07-30,Active
701078605,6664,814,Savings,35038.65,2024-06-02,Active
1013424800,9537,106,Checking,23984.58,2026-01-29,Active
5042365480,4952,189,Checking,18429.88,2024-11-02,Closed
1092282503,4966,818,Checking,20082.63,2026-04-10,Active
9474097945,4234,242,Savings,5438.5,2026-03-20,Active
8547510234,6364,328,Credit,7815.59,2026-03-12,Suspended
4084363944,544,658,Savings,46380.86,2023-01-15,Active
3626682712,3057,325,Credit,42205.16,2026-01-21,Active
2207277669,90,925,Checking,24595.8,2024-10-09,Active
7992477481,4108,754,Checking,34458.73,2025-08-11,Active
8936391169,5296,467,Savings,27491.99,2024-06-03,Active
1806011318,9681,127,Savings,8012.14,2025-11-16,Active
3926347428,541,859,Savings,6900.28,2023-11-01,Active
7511469687,1098,765,Credit,44235.47,2026-02-07,Active
5524459537,684,928,Checking,7186.68,2025-04-18,Active
5212145034,7500,990,Checking,42146.13,2025-09-23,Active
9800575877,3168,320,Savings,1739.44,2026-03-22,Active
2668398316,1392,325,Checking,15549.09,2021-09-04,Active
3191092794,689,754,Checking,43051.66,2025-07-30,Active
4079276328,6154,859,Savings,1404.85,2025-11-20,Active
3007429005,1500,858,Savings,13111.71,2025-10-29,Active
6118398585,7367,323,Credit,46698.12,2026-01-20,Active
7493384779,8295,703,Credit,21644.5,2026-03-19,Active
2726229120,7885,704,Savings,24184.48,2023-07-24,Active
419158195,4614,765,Checking,49081.31,2021-11-19,Active
1268198343,9543,559,Credit,25921.95,2023-09-03,Active
6482380714,6883,854,Checking,16911.38,2023-08-04,Active
7480455482,512,674,Savings,7087.04,2023-05-18,Active
1693422445,6367,754,Credit,11884.24,2026-04-19,Active
6214669296,2810,658,Checking,29708.7,2025-05-12,Active
7528799072,9902,384,Savings,7005.78,2026-01-25,Closed
952145925,7867,444,Savings,39048.73,2025-11-07,Closed
8299689400,2260,990,Savings,12807.07,2026-03-18,Closed
4867273849,8987,467,Credit,38231.97,2023-04-15,Active
2540356546,3053,532,Checking,39476.11,2026-03-22,Active
556936080,9569,529,Credit,30594.73,2025-04-27,Active
4845361872,2255,532,Checking,21795.8,2026-04-08,Active
6410408083,5696,658,Checking,17711.85,2024-03-27,Active
3306964267,4906,877,Savings,34814.41,2025-08-31,Active
6254278821,8880,323,Credit,21546.02,2024-10-28,Active
1456324564,9881,195,Savings,44124.96,2024-03-14,Active
4274023424,3715,259,Credit,48995.38,2025-05-24,Active
1478649601,1490,259,Savings,5887.4,2024-06-07,Closed
8270265129,2762,130,Checking,15867.9,2025-11-14,Active
5622163115,7491,818,Checking,31892.69,2022-04-21,Active
9566070215,3710,704,Credit,38670.89,2024-11-05,Active
9404279209,4647,189,Savings,32170.54,2025-03-14,Active
8045252906,4935,928,Credit,45338.13,2023-06-07,Active
7160366773,1534,617,Checking,29596.81,2026-03-30,Active
2407096630,3689,881,Checking,48270.52,2025-10-27,Active
5631017389,1059,674,Checking,15237.02,2025-09-06,Active
2039267449,2738,877,Checking,31566.02,2026-01-10,Active
9639801929,5587,125,Checking,38199.24,2026-04-06,Active
6555084407,5179,127,Credit,48561.48,2023-03-25,Active
9151726058,6627,532,Savings,13120.43,2025-04-23,Active
5657470517,5445,559,Checking,4194.6,2024-09-15,Active
7066965798,4069,833,Checking,8603.82,2025-09-30,Active
8376281767,3710,928,Credit,32896.34,2024-12-27,Active
8883058700,5408,529,Checking,18652.03,2026-01-25,Active
7676809029,6739,881,Credit,30122.86,2023-03-07,Active
7376947036,9614,990,Checking,17145.03,2026-01-03,Active
3949257008,1305,303,Checking,23973.53,2026-03-26,Active
6761100005,8063,242,Savings,39788.48,2026-01-09,Active
9170046521,1770,350,Credit,16063.33,2023-11-18,Active
9082850963,246,833,Credit,47416.16,2026-04-08,Active
1882172947,7125,448,Checking,9816.2,2025-09-04,Active
2707395289,2109,877,Credit,39603.95,2023-08-29,Active
6952576083,4172,833,Credit,19012.38,2026-04-09,Active
5213077456,5287,328,Credit,19051.36,2025-12-11,Active
6747167293,3117,195,Savings,35685.35,2025-11-30,Active
9434763542,2233,303,Checking,10364.93,2026-03-19,Active
6800706877,621,877,Checking,49003.87,2026-03-08,Closed
7862504698,5692,384,Credit,7160.07,2026-01-13,Active
8958849144,72,754,Credit,40058.59,2024-04-06,Active
2712971022,4960,384,Checking,27717.23,2026-04-17,Closed
580445136,5881,338,Credit,32473.78,2024-05-20,Active
2769413993,1430,765,Credit,42043.55,2025-08-20,Active
3388704645,9676,814,Checking,13379.6,2025-08-22,Active
7483357429,692,881,Credit,27730.43,2024-07-24,Active
4542824382,2073,381,Checking,42112.88,2024-02-28,Active
1373259143,206,990,Credit,8804.34,2024-10-01,Active
6392812637,7040,658,Credit,49579.93,2024-07-25,Active
4757449931,7723,814,Savings,20200.28,2024-03-19,Active
6002382182,4216,858,Checking,29660.01,2023-07-26,Closed
8650150896,9078,204,Checking,22543.95,2025-02-24,Active
34027379,123,448,Savings,14437.95,2025-08-06,Closed
9728827155,6241,818,Checking,5677.66,2026-03-28,Active
5082633060,2365,259,Credit,42277.34,2023-04-18,Closed
2830203183,9030,703,Credit,40042.22,2024-11-20,Active
8412142507,8928,323,Credit,47794.77,2024-08-13,Active
2831371336,5859,384,Savings,29613.36,2025-02-05,Active
8564628443,4754,242,Savings,26366.39,2025-12-10,Closed
1961246220,298,716,Checking,17801.01,2026-01-06,Active
9256893678,4500,925,Credit,36927.66,2025-05-13,Closed
274645708,5543,754,Checking,2140.24,2026-01-31,Active
8203754814,2317,132,Savings,40787.08,2024-08-09,Active
5304351233,969,754,Credit,41596.64,2023-07-21,Closed
8351765086,4197,792,Checking,4180.34,2025-09-01,Active
6373996194,4945,658,Credit,49347.02,2025-09-25,Closed
5208403262,3455,320,Checking,23613.26,2025-04-29,Active
7963758978,8224,529,Savings,42476.9,2025-06-17,Active
206537132,3076,130,Credit,42833.73,2026-01-29,Active
298925194,905,259,Savings,32501.53,2024-01-27,Active
6830239139,776,204,Credit,32196.39,2024-12-02,Closed
4690749786,3117,881,Credit,18811.55,2025-11-04,Active
2050344688,2672,928,Checking,15177.17,2024-12-28,Active
2696172327,7268,195,Savings,40943.49,2026-01-22,Active
2190453309,4090,854,Savings,5532.24,2026-02-10,Active
1773545435,9713,263,Credit,24214.64,2026-03-18,Active
2561217568,458,381,Credit,25661.22,2024-06-07,Active
7912914685,2570,704,Credit,40732.23,2026-03-28,Active
7571793205,5436,384,Savings,28190.22,2025-12-31,Active
5467275524,6574,765,Savings,17923.45,2023-04-24,Active
3221140729,8459,990,Savings,48910.48,2025-11-10,Active
4018941501,4643,765,Credit,42644.31,2024-10-20,Active
3298734713,7364,189,Checking,12735.68,2024-07-19,Active
5970211560,125,859,Credit,18617.1,2025-04-19,Active
216543131,7150,325,Checking,24972.93,2025-08-30,Active
5142044865,2991,833,Credit,38646.42,2025-08-25,Active
3071453842,1176,444,Checking,38454.44,2026-04-01,Closed
5851493526,8873,130,Savings,5560.95,2025-05-14,Active
5926016542,3781,448,Checking,21055.47,2024-09-25,Closed
9965079719,9042,765,Credit,1256.11,2025-11-21,Active
8992014860,8158,325,Savings,48555.37,2023-06-20,Closed
7134740992,8109,928,Savings,10032.71,2023-03-01,Active
9551995949,4432,195,Savings,40671.0,2025-03-21,Closed
7781158965,2855,703,Credit,18569.54,2025-09-17,Active
7413209078,7722,323,Savings,7891.01,2024-01-07,Active
9377691611,6978,833,Savings,7786.41,2025-09-22,Active
4673643831,9787,448,Savings,16240.53,2026-04-01,Active
9468726004,9259,703,Checking,38263.57,2023-10-19,Suspended
1015910833,8173,444,Savings,29133.54,2025-08-20,Active
1695911875,6449,765,Credit,25028.72,2025-12-09,Active
5728394616,5256,833,Credit,31548.46,2025-09-25,Active
5575353619,7185,489,Savings,28710.1,2024-06-21,Active
3272994948,7371,263,Savings,23460.99,2025-01-15,Closed
1367360047,6238,990,Checking,38696.06,2025-07-23,Active
5741918275,316,792,Savings,10468.94,2024-12-18,Active
70909386,1556,532,Savings,6982.72,2025-04-15,Active
5157617872,5437,381,Checking,48449.74,2023-02-02,Active
4254560213,5580,325,Credit,28966.21,2025-01-31,Active
2915521318,2138,532,Savings,47609.93,2025-11-03,Active
1112296591,1386,242,Credit,30635.21,2026-04-02,Suspended
6487194330,6561,195,Checking,44235.73,2022-03-13,Active
8036291986,7197,529,Credit,28942.9,2026-04-07,Active
464261022,7456,259,Savings,14405.57,2025-01-13,Active
3237283348,720,716,Checking,10780.29,2026-03-25,Active
7428017178,2859,325,Checking,18931.93,2023-12-05,Active
6890639529,2864,328,Credit,37026.51,2025-02-11,Active
3998656050,7854,444,Credit,48742.32,2024-12-07,Active
3808942277,487,384,Savings,19785.76,2025-11-12,Active
9951022011,4538,818,Credit,12447.51,2025-11-30,Active
5981029805,903,854,Credit,9935.11,2024-01-11,Active
4557772773,7597,928,Checking,35654.68,2024-12-06,Active
9870690894,5823,320,Checking,23652.87,2026-04-21,Active
3308407878,9430,754,Credit,9866.08,2025-12-20,Active
9372249639,5093,716,Checking,8649.64,2025-06-26,Active
4707709736,7239,263,Credit,29748.1,2024-05-01,Closed
2054103081,6787,489,Savings,4738.15,2024-03-10,Active
2821183056,7879,125,Checking,25228.98,2024-02-10,Closed
450409908,1993,328,Checking,35312.47,2024-01-03,Active
2456413958,5759,716,Checking,42165.87,2025-10-25,Active
7796958262,6019,444,Checking,7252.96,2025-02-02,Active
84660039,1037,754,Savings,44585.9,2025-09-27,Active
5367479673,8202,881,Credit,10256.07,2025-06-11,Active
1233203084,8897,818,Credit,23272.32,2026-01-19,Active
6441257687,9964,489,Savings,5553.04,2025-04-20,Suspended
2977222353,6338,325,Credit,22232.92,2025-10-20,Active
8879408627,8481,214,Credit,21760.7,2026-03-22,Active
9332026106,6673,854,Savings,34842.69,2026-03-01,Active
7070149593,6582,818,Checking,37600.49,2022-10-16,Active
4659925490,5014,674,Credit,3733.87,2025-10-09,Active
8191332129,9332,328,Savings,23884.79,2024-06-16,Active
672209602,2573,859,Checking,24320.06,2023-11-09,Active
7270179854,1796,242,Credit,30808.38,2023-08-28,Active
3792069293,4426,325,Checking,22940.35,2026-02-10,Active
9977911261,8631,384,Savings,25826.28,2025-10-26,Active
2869815110,8824,833,Checking,27879.59,2025-11-11,Active
837343916,9774,928,Savings,4613.21,2026-04-03,Active
2864307279,5757,199,Savings,3421.02,2025-01-03,Closed
9351586279,1394,792,Savings,31695.72,2024-11-17,Active
3424713310,1303,617,Checking,39818.6,2025-05-24,Active
4082470876,1413,716,Credit,46239.23,2025-08-06,Active
7962275549,3138,303,Credit,4812.79,2026-02-06,Closed
6925490044,9726,328,Credit,16365.33,2022-12-07,Active
3838724906,6337,189,Credit,49223.73,2024-04-05,Active
6055649327,5577,350,Credit,8149.89,2025-07-02,Active
4051102608,8483,106,Checking,9765.85,2024-06-25,Active
7462589705,9810,384,Checking,37401.0,2025-04-30,Active
6066040590,1651,242,Credit,16385.02,2025-11-21,Active
5840881553,7321,204,Savings,48112.42,2024-02-02,Active
2233042859,4737,532,Checking,42218.63,2023-03-15,Active
3256406153,7706,195,Checking,19819.81,2023-09-26,Active
8371705817,2068,532,Credit,26261.73,2026-04-17,Active
8801591774,3511,444,Credit,31348.13,2026-01-28,Active
6613570351,6399,384,Credit,24135.94,2025-01-22,Active
8699721265,8115,858,Savings,9902.93,2026-02-21,Active
9067167367,5076,881,Credit,48087.29,2023-09-13,Active
9964583922,7114,489,Savings,45775.16,2024-12-06,Active
467603068,6016,833,Checking,49852.62,2025-09-05,Active
6100860032,8379,320,Credit,46054.52,2026-04-09,Active
8444761606,3326,617,Credit,20915.5,2025-04-03,Active
6440510813,3174,814,Credit,555.43,2024-11-22,Active
2526609157,4776,559,Checking,28837.51,2026-01-10,Active
6127924323,5743,189,Checking,48752.86,2024-09-08,Closed
7860117070,7457,818,Checking,41137.41,2025-09-01,Active
7017976079,7645,328,Savings,33169.81,2025-04-20,Active
7571141978,7976,703,Savings,25717.42,2026-02-27,Active
4020186395,7726,195,Checking,10851.87,2026-02-17,Active
6202851315,2134,658,Credit,45561.02,2024-10-10,Active
982992720,9810,792,Credit,28252.53,2025-10-13,Active
3696331696,3704,818,Checking,44893.95,2022-10-17,Active
3833396332,8030,242,Checking,41925.21,2025-05-24,Active
9081464987,780,704,Credit,12167.2,2023-01-30,Active
1481455017,3615,350,Checking,7929.59,2025-06-12,Closed
5233748238,9944,529,Credit,12762.87,2025-02-07,Active
9477859018,2833,559,Credit,48103.32,2025-12-12,Active
2142057672,6761,674,Credit,9254.26,2024-10-19,Closed
8533855650,2459,703,Checking,10195.69,2022-05-24,Active
706906069,3588,818,Credit,27165.58,2024-02-24,Active
4332218218,3650,125,Savings,21112.51,2025-03-26,Active
5379440000,3338,881,Savings,26635.76,2024-08-23,Active
7522844928,4105,704,Checking,28138.94,2023-12-31,Active
6976374192,7019,489,Credit,38992.56,2026-03-25,Active
1834240614,5836,259,Savings,35107.97,2025-12-26,Active
4621536018,7272,532,Credit,29878.74,2023-10-10,Active
6385808917,1618,833,Savings,4792.49,2026-04-23,Active
6054571545,7799,881,Checking,1458.94,2022-05-30,Active
8314213838,2667,194,Credit,21716.77,2024-11-18,Closed
9083218080,2429,263,Checking,15632.95,2024-07-24,Closed
4694974096,9785,859,Credit,13471.95,2025-12-27,Active
5575034635,5615,444,Savings,18868.31,2026-01-11,Active
5290737711,5531,204,Savings,43342.37,2025-03-29,Active
1566970265,8206,703,Savings,32423.71,2025-08-31,Active
6559072987,1050,204,Credit,14507.2,2025-09-22,Active
9876014655,3486,703,Checking,12583.66,2024-09-12,Active
8040573223,4098,263,Credit,2453.55,2026-03-14,Active
500228324,3848,350,Checking,10184.88,2024-02-17,Active
5422157160,2526,259,Savings,49851.72,2025-10-31,Active
8300908662,9058,754,Credit,19290.22,2023-03-05,Active
8241264772,4165,703,Credit,11911.98,2024-09-07,Suspended
1374960096,9438,195,Savings,31396.9,2024-08-31,Active
6351792813,7706,754,Checking,47581.01,2025-03-30,Active
6342510227,7563,792,Savings,25532.54,2025-10-08,Active
5312888256,9408,194,Credit,35584.52,2024-07-26,Active
340843799,5534,881,Savings,10693.94,2023-02-22,Active
6475046016,4371,242,Savings,30089.47,2025-12-03,Active
6249616155,4613,259,Checking,5874.16,2024-12-09,Active
3499626095,1322,214,Checking,32917.71,2026-02-08,Active
2666500636,791,858,Credit,33787.46,2024-12-26,Closed
6309628819,456,818,Credit,20906.79,2024-08-14,Closed
4180762867,6172,303,Credit,158.62,2022-10-16,Active
3137350774,5484,328,Checking,48314.3,2022-02-27,Active
4551530637,3212,858,Credit,26475.18,2026-02-20,Active
4347775122,2900,444,Savings,6760.71,2026-04-18,Active
4781629868,2963,489,Checking,45872.93,2025-07-10,Active
5926127337,9613,703,Checking,39192.88,2025-01-24,Active
1221413421,2177,990,Credit,12545.39,2025-10-02,Active
8878372636,2234,928,Credit,16920.95,2023-07-04,Active
5485743001,7953,990,Savings,23939.29,2023-06-02,Active
5542439979,3287,194,Checking,8055.39,2025-11-16,Active
2015835496,5802,106,Credit,45836.99,2025-02-16,Active
9399294685,6509,754,Checking,2834.43,2024-03-24,Active
6040527370,6449,384,Checking,18023.02,2025-09-20,Active
5163316688,4978,328,Credit,17032.81,2023-03-01,Active
8353235284,5884,792,Credit,46529.42,2025-01-22,Active
8676420047,3481,489,Checking,15892.78,2024-05-11,Active
9261798578,1833,877,Checking,21005.63,2023-12-29,Active
9105494812,2247,925,Credit,43980.83,2025-03-27,Active
3935164565,5704,328,Savings,6762.0,2024-12-24,Suspended
6997386234,530,328,Credit,7693.41,2026-02-16,Active
2370953140,20,194,Checking,7329.73,2026-03-27,Active
7674114599,6959,814,Savings,49683.37,2024-04-08,Active
8329871034,2201,130,Credit,35745.81,2025-09-04,Active
8793525106,8057,833,Savings,4327.99,2025-07-06,Active
1957029552,2252,323,Savings,27082.07,2026-04-18,Closed
5947759509,2714,242,Credit,33587.98,2025-02-21,Active
6739744209,5674,928,Credit,38876.21,2026-03-11,Active
8571759652,6630,328,Credit,6462.19,2025-10-20,Active
7775667111,7830,754,Savings,33273.63,2024-03-10,Active
4192240877,3685,448,Savings,46490.26,2025-03-28,Active
5550542528,1373,242,Checking,10886.54,2024-04-02,Active
2842236150,9810,204,Credit,41181.79,2025-09-15,Active
3024758327,8562,859,Checking,8294.51,2026-02-20,Closed
1716826655,8402,658,Credit,37045.22,2026-02-20,Active
3180065629,7610,132,Savings,14929.2,2025-02-02,Active
350855677,2085,195,Checking,14068.31,2025-09-28,Active
2629181075,3063,444,Credit,47681.2,2023-08-05,Active
4928754874,8446,532,Checking,41483.49,2026-02-10,Active
4929404276,1276,350,Savings,27177.61,2025-08-18,Active
4975026502,7792,489,Checking,7931.77,2024-09-22,Active
1657045997,5933,792,Credit,18505.06,2023-09-19,Active
9896847618,3603,195,Savings,21093.87,2024-04-12,Active
7463949129,3502,792,Checking,3838.17,2025-02-07,Active
2146947588,4155,325,Checking,3468.98,2022-12-07,Active
6265553319,8108,204,Credit,45218.74,2026-04-05,Active
